gis_x;gis_y;cod_distrito;distrito;cod_barrio;num_barrio;barrio;calle;numero_finca;color;bateria_linea;numero_plazas
440381.6400000000;4473171.9500000000;1;CENTRO;12;2;EMBAJADORES;PROVISIONES, CALLE, DE LAS;15;077214010 Verde;Línea;9
440396.0100000000;4473184.0200000000;1;CENTRO;12;2;EMBAJADORES;PROVISIONES, CALLE, DE LAS;18;077214010 Verde;Línea;1
440362.8900000000;4473165.1700000000;1;CENTRO;12;2;EMBAJADORES;PROVISIONES, CALLE, DE LAS;24;077214010 Verde;Línea;8
439979.3600000000;4473301.6200000000;1;CENTRO;12;2;EMBAJADORES;RIBERA DE CURTIDORES, CALLE, DE LA;12;077214010 Verde;Línea;10
439987.4100000000;4473418.9100000000;1;CENTRO;12;2;EMBAJADORES;RIBERA DE CURTIDORES, CALLE, DE LA;13;077214010 Verde;Línea;4
439986.9500000000;4473388.2400000000;1;CENTRO;12;2;EMBAJADORES;RIBERA DE CURTIDORES, CALLE, DE LA;15;077214010 Verde;Línea;2
439979.0600000000;4473247.8600000000;1;CENTRO;12;2;EMBAJADORES;RIBERA DE CURTIDORES, CALLE, DE LA;16;077214010 Verde;Línea;11
439986.8600000000;4473374.3700000000;1;CENTRO;12;2;EMBAJADORES;RIBERA DE CURTIDORES, CALLE, DE LA;17;077214010 Verde;Línea;2
439981.5700000000;4473421.6200000000;1;CENTRO;12;2;EMBAJADORES;RIBERA DE CURTIDORES, CALLE, DE LA;2;077214010 Verde;Línea;8
439981.9500000000;4473198.9300000000;1;CENTRO;12;2;EMBAJADORES;RIBERA DE CURTIDORES, CALLE, DE LA;20 B;077214010 Verde;Línea;7
439986.0000000000;4473320.2200000000;1;CENTRO;12;2;EMBAJADORES;RIBERA DE CURTIDORES, CALLE, DE LA;23;077214010 Verde;Línea;5
439994.5700000000;4473125.6200000000;1;CENTRO;12;2;EMBAJADORES;RIBERA DE CURTIDORES, CALLE, DE LA;26;077214010 Verde;Batería;8
439989.3700000000;4473104.8300000000;1;CENTRO;12;2;EMBAJADORES;RIBERA DE CURTIDORES, CALLE, DE LA;26;077214010 Verde;Batería;30
439984.8500000000;4473292.4900000000;1;CENTRO;12;2;EMBAJADORES;RIBERA DE CURTIDORES, CALLE, DE LA;27;077214010 Verde;Línea;3
439984.0400000000;4473265.0800000000;1;CENTRO;12;2;EMBAJADORES;RIBERA DE CURTIDORES, CALLE, DE LA;29;077214010 Verde;Línea;2
439983.1000000000;4473468.0900000000;1;CENTRO;12;2;EMBAJADORES;RIBERA DE CURTIDORES, CALLE, DE LA;3;077214010 Verde;Línea;4
439988.1600000000;4473462.6000000000;1;CENTRO;12;2;EMBAJADORES;RIBERA DE CURTIDORES, CALLE, DE LA;3;077214010 Verde;Línea;5
439985.1200000000;4473241.5200000000;1;CENTRO;12;2;EMBAJADORES;RIBERA DE CURTIDORES, CALLE, DE LA;31;077214010 Verde;Línea;4
439988.3600000000;4473204.8600000000;1;CENTRO;12;2;EMBAJADORES;RIBERA DE CURTIDORES, CALLE, DE LA;35;077214010 Verde;Línea;8
439992.9500000000;4473145.2800000000;1;CENTRO;12;2;EMBAJADORES;RIBERA DE CURTIDORES, CALLE, DE LA;37;077214010 Verde;Batería;5
439996.8200000000;4473093.8300000000;1;CENTRO;12;2;EMBAJADORES;RIBERA DE CURTIDORES, CALLE, DE LA;39;077214010 Verde;Batería;14
439980.7400000000;4473398.4900000000;1;CENTRO;12;2;EMBAJADORES;RIBERA DE CURTIDORES, CALLE, DE LA;4;077214010 Verde;Línea;3
439980.3200000000;4473377.9500000000;1;CENTRO;12;2;EMBAJADORES;RIBERA DE CURTIDORES, CALLE, DE LA;6;077214010 Verde;Línea;5
439982.4900000000;4473447.1100000000;1;CENTRO;12;2;EMBAJADORES;RIBERA DE CURTIDORES, CALLE, DE LA;7;077214010 Verde;Línea;4
439979.8200000000;4473359.1400000000;1;CENTRO;12;2;EMBAJADORES;RIBERA DE CURTIDORES, CALLE, DE LA;8;077214010 Verde;Línea;2
439987.7700000000;4473438.1300000000;1;CENTRO;12;2;EMBAJADORES;RIBERA DE CURTIDORES, CALLE, DE LA;9;077214010 Verde;Línea;3
439985.6200000000;4473150.4100000000;1;CENTRO;12;2;EMBAJADORES;RIBERA DE CURTIDORES, CALLE, DE LA;S/N;077214010 Verde;Batería;5
439992.0900000000;4473155.4900000000;1;CENTRO;12;2;EMBAJADORES;RIBERA DE CURTIDORES, CALLE, DE LA;S/N;077214010 Verde;Batería;1
440726.7200000000;4473436.1800000000;1;CENTRO;12;2;EMBAJADORES;SALITRE, CALLE, DEL;21;077214010 Verde;Línea;25
440796.2100000000;4473507.3100000000;1;CENTRO;12;2;EMBAJADORES;SALITRE, CALLE, DEL;4;077214010 Verde;Línea;9
440619.3600000000;4473274.2100000000;1;CENTRO;12;2;EMBAJADORES;SALITRE, CALLE, DEL;43;077214010 Verde;Línea;8
440601.1500000000;4473235.2400000000;1;CENTRO;12;2;EMBAJADORES;SALITRE, CALLE, DEL;62;077214010 Verde;Línea;4
440482.2100000000;4473547.6200000000;1;CENTRO;12;2;EMBAJADORES;SAN CARLOS, CALLE, DE;11;077214010 Verde;Línea;1
440501.6800000000;4473550.6500000000;1;CENTRO;12;2;EMBAJADORES;SAN CARLOS, CALLE, DE;15;077214010 Verde;Línea;5
440413.1100000000;4473535.3200000000;1;CENTRO;12;2;EMBAJADORES;SAN CARLOS, CALLE, DE;2;077214010 Verde;Línea;1
440441.7200000000;4473541.3200000000;1;CENTRO;12;2;EMBAJADORES;SAN CARLOS, CALLE, DE;5;077214010 Verde;Línea;2
440456.1800000000;4473543.7200000000;1;CENTRO;12;2;EMBAJADORES;SAN CARLOS, CALLE, DE;7;077214010 Verde;Línea;1
440783.3300000000;4473443.5300000000;1;CENTRO;12;2;EMBAJADORES;SAN COSME Y SAN DAMIAN, CALLE, DE;10;077214010 Verde;Línea;4
440741.2800000000;4473397.7600000000;1;CENTRO;12;2;EMBAJADORES;SAN COSME Y SAN DAMIAN, CALLE, DE;11;077214010 Verde;Línea;3
440722.2100000000;4473377.1900000000;1;CENTRO;12;2;EMBAJADORES;SAN COSME Y SAN DAMIAN, CALLE, DE;22;077214010 Verde;Línea;8
440813.4200000000;4473476.2200000000;1;CENTRO;12;2;EMBAJADORES;SAN COSME Y SAN DAMIAN, CALLE, DE;4;077214010 Verde;Línea;12
440757.5200000000;4473415.4800000000;1;CENTRO;12;2;EMBAJADORES;SAN COSME Y SAN DAMIAN, CALLE, DE;7;077214010 Verde;Línea;7
439967.8500000000;4473665.9500000000;1;CENTRO;12;2;EMBAJADORES;SAN MILLAN, CALLE, DE;3;077214010 Verde;Línea;5
440611.4100000000;4473626.5900000000;1;CENTRO;12;2;EMBAJADORES;SAN SIMON, CALLE, DE;6;077214010 Verde;Línea;14
440674.6300000000;4473689.4700000000;1;CENTRO;12;2;EMBAJADORES;SANTA ISABEL, CALLE, DE;12;077214010 Verde;Línea;6
440764.7100000000;4473582.5300000000;1;CENTRO;12;2;EMBAJADORES;SANTA ISABEL, CALLE, DE;15;077214010 Verde;Línea;4
440788.6800000000;4473555.7300000000;1;CENTRO;12;2;EMBAJADORES;SANTA ISABEL, CALLE, DE;17;077214010 Verde;Línea;3
440804.8600000000;4473540.5300000000;1;CENTRO;12;2;EMBAJADORES;SANTA ISABEL, CALLE, DE;21;077214010 Verde;Línea;5
440726.6100000000;4473625.9600000000;1;CENTRO;12;2;EMBAJADORES;SANTA ISABEL, CALLE, DE;24;077214010 Verde;Línea;4
440825.7800000000;4473521.3100000000;1;CENTRO;12;2;EMBAJADORES;SANTA ISABEL, CALLE, DE;25;077214010 Verde;Línea;3
440744.3500000000;4473602.7200000000;1;CENTRO;12;2;EMBAJADORES;SANTA ISABEL, CALLE, DE;28;077214010 Verde;Línea;3
440847.5100000000;4473498.3100000000;1;CENTRO;12;2;EMBAJADORES;SANTA ISABEL, CALLE, DE;33;077214010 Verde;Línea;2
440854.7300000000;4473497.9800000000;1;CENTRO;12;2;EMBAJADORES;SANTA ISABEL, CALLE, DE;33;077214010 Verde;Batería;19
440795.5200000000;4473544.6600000000;1;CENTRO;12;2;EMBAJADORES;SANTA ISABEL, CALLE, DE;38;077214010 Verde;Línea;7
440880.8200000000;4473480.5400000000;1;CENTRO;12;2;EMBAJADORES;SANTA ISABEL, CALLE, DE;41;077214010 Verde;Batería;5
440821.3700000000;4473520.1700000000;1;CENTRO;12;2;EMBAJADORES;SANTA ISABEL, CALLE, DE;42;077214010 Verde;Línea;1
440873.2000000000;4473481.4200000000;1;CENTRO;12;2;EMBAJADORES;SANTA ISABEL, CALLE, DE;44;077214010 Verde;Línea;4
440895.7800000000;4473470.4600000000;1;CENTRO;12;2;EMBAJADORES;SANTA ISABEL, CALLE, DE;45;077214010 Verde;Batería;8
440923.6000000000;4473452.7600000000;1;CENTRO;12;2;EMBAJADORES;SANTA ISABEL, CALLE, DE;48;077214010 Verde;Batería;4
440919.4500000000;4473451.0800000000;1;CENTRO;12;2;EMBAJADORES;SANTA ISABEL, CALLE, DE;48;077214010 Verde;Línea;1
440942.7600000000;4473435.8000000000;1;CENTRO;12;2;EMBAJADORES;SANTA ISABEL, CALLE, DE;48 B;077214010 Verde;Línea;3
440939.2100000000;4473442.4800000000;1;CENTRO;12;2;EMBAJADORES;SANTA ISABEL, CALLE, DE;48 B;077214010 Verde;Batería;5
440970.2000000000;4473417.6200000000;1;CENTRO;12;2;EMBAJADORES;SANTA ISABEL, CALLE, DE;48 C;077214010 Verde;Línea;3
441017.7400000000;4473387.0000000000;1;CENTRO;12;2;EMBAJADORES;SANTA ISABEL, CALLE, DE;50;077214010 Verde;Línea;6
441030.2700000000;4473384.0100000000;1;CENTRO;12;2;EMBAJADORES;SANTA ISABEL, CALLE, DE;50;077214010 Verde;Batería;1
440986.2800000000;4473407.1800000000;1;CENTRO;12;2;EMBAJADORES;SANTA ISABEL, CALLE, DE;51;077214010 Verde;Línea;4
440996.7800000000;4473405.2600000000;1;CENTRO;12;2;EMBAJADORES;SANTA ISABEL, CALLE, DE;51;077214010 Verde;Batería;28
440742.5200000000;4473610.6100000000;1;CENTRO;12;2;EMBAJADORES;SANTA ISABEL, CALLE, DE;9;077214010 Verde;Línea;6
440688.2400000000;4473244.5100000000;1;CENTRO;12;2;EMBAJADORES;SOMBRERERIA, CALLE, DE LA;16;077214010 Verde;Línea;6
440721.6800000000;4473255.2600000000;1;CENTRO;12;2;EMBAJADORES;SOMBRERERIA, CALLE, DE LA;22;077214010 Verde;Línea;2
440745.2400000000;4473262.8600000000;1;CENTRO;12;2;EMBAJADORES;SOMBRERERIA, CALLE, DE LA;24;077214010 Verde;Línea;3
440636.4900000000;4473228.0100000000;1;CENTRO;12;2;EMBAJADORES;SOMBRERERIA, CALLE, DE LA;3;077214010 Verde;Línea;8
440608.2900000000;4473218.6800000000;1;CENTRO;12;2;EMBAJADORES;SOMBRERERIA, CALLE, DE LA;4;077214010 Verde;Línea;2
440159.0700000000;4473767.7000000000;1;CENTRO;12;2;EMBAJADORES;TIRSO DE MOLINA, PLAZA, DE;14;077214010 Verde;Batería;3
440196.2000000000;4473787.0600000000;1;CENTRO;12;2;EMBAJADORES;TIRSO DE MOLINA, PLAZA, DE;15;077214010 Verde;Línea;3
440221.6100000000;4473783.1500000000;1;CENTRO;12;2;EMBAJADORES;TIRSO DE MOLINA, PLAZA, DE;16;077214010 Verde;Línea;7
439708.6800000000;4473343.5100000000;1;CENTRO;12;2;EMBAJADORES;TOLEDO, CALLE, DE;109;077214010 Verde;Línea;5
439664.0200000000;4473264.7800000000;1;CENTRO;12;2;EMBAJADORES;TOLEDO, CALLE, DE;117;077214010 Verde;Línea;4
439657.6600000000;4473246.0500000000;1;CENTRO;12;2;EMBAJADORES;TOLEDO, CALLE, DE;123;077214010 Verde;Línea;3
439942.2000000000;4473734.8300000000;1;CENTRO;12;2;EMBAJADORES;TOLEDO, CALLE, DE;47;077214010 Verde;Línea;4
439933.8600000000;4473712.2000000000;1;CENTRO;12;2;EMBAJADORES;TOLEDO, CALLE, DE;51;077214010 Verde;Línea;1
440194.7000000000;4472999.4200000000;1;CENTRO;12;2;EMBAJADORES;TOLEDO, RONDA, DE;36;077214010 Verde;Línea;14
440052.4100000000;4473034.5800000000;1;CENTRO;12;2;EMBAJADORES;TOLEDO, RONDA, DE;7;077214010 Verde;Línea;5
440243.8200000000;4472987.4100000000;1;CENTRO;12;2;EMBAJADORES;TOLEDO, RONDA, DE;S/N;077214010 Verde;Línea;5
440653.2500000000;4473685.6100000000;1;CENTRO;12;2;EMBAJADORES;TORRECILLA DEL LEAL, CALLE, DE LA;1;077214010 Verde;Línea;3
440654.5300000000;4473600.7400000000;1;CENTRO;12;2;EMBAJADORES;TORRECILLA DEL LEAL, CALLE, DE LA;11;077214010 Verde;Línea;6
440655.8800000000;4473554.2300000000;1;CENTRO;12;2;EMBAJADORES;TORRECILLA DEL LEAL, CALLE, DE LA;17 B;077214010 Verde;Línea;7
440688.1100000000;4473491.3600000000;1;CENTRO;12;2;EMBAJADORES;TORRECILLA DEL LEAL, CALLE, DE LA;32;077214010 Verde;Línea;1
440693.8600000000;4473485.3000000000;1;CENTRO;12;2;EMBAJADORES;TORRECILLA DEL LEAL, CALLE, DE LA;32;077214010 Verde;Línea;2
440653.9900000000;4473653.9300000000;1;CENTRO;12;2;EMBAJADORES;TORRECILLA DEL LEAL, CALLE, DE LA;5;077214010 Verde;Línea;4
440654.3600000000;4473634.3900000000;1;CENTRO;12;2;EMBAJADORES;TORRECILLA DEL LEAL, CALLE, DE LA;7;077214010 Verde;Línea;2
440569.6900000000;4473583.9700000000;1;CENTRO;12;2;EMBAJADORES;TRES PECES, CALLE, DE LOS;1;077214010 Verde;Línea;5
440685.5600000000;4473592.6000000000;1;CENTRO;12;2;EMBAJADORES;TRES PECES, CALLE, DE LOS;30;077214010 Verde;Línea;7
440620.5700000000;4473581.9300000000;1;CENTRO;12;2;EMBAJADORES;TRES PECES, CALLE, DE LOS;9;077214010 Verde;Línea;11
440600.1600000000;4473173.6400000000;1;CENTRO;12;2;EMBAJADORES;VALENCIA, CALLE, DE;13;077214010 Verde;Línea;4
440573.5700000000;4473223.2800000000;1;CENTRO;12;2;EMBAJADORES;VALENCIA, CALLE, DE;14;077214010 Verde;Línea;3
440579.5300000000;4473210.1600000000;1;CENTRO;12;2;EMBAJADORES;VALENCIA, CALLE, DE;16;077214010 Verde;Línea;3
440621.4100000000;4473127.7600000000;1;CENTRO;12;2;EMBAJADORES;VALENCIA, CALLE, DE;17;077214010 Verde;Línea;3
440532.2500000000;4473308.4400000000;1;CENTRO;12;2;EMBAJADORES;VALENCIA, CALLE, DE;2;077214010 Verde;Línea;4
440595.7400000000;4473174.1400000000;1;CENTRO;12;2;EMBAJADORES;VALENCIA, CALLE, DE;20;077214010 Verde;Línea;10
440630.7400000000;4473107.0900000000;1;CENTRO;12;2;EMBAJADORES;VALENCIA, CALLE, DE;21;077214010 Verde;Línea;4
440640.2000000000;4473086.7000000000;1;CENTRO;12;2;EMBAJADORES;VALENCIA, CALLE, DE;23;077214010 Verde;Línea;1
440647.4100000000;4473069.7400000000;1;CENTRO;12;2;EMBAJADORES;VALENCIA, CALLE, DE;25;077214010 Verde;Línea;2
440628.2600000000;4473103.9500000000;1;CENTRO;12;2;EMBAJADORES;VALENCIA, CALLE, DE;30;077214010 Verde;Línea;16
440541.2900000000;4473287.9700000000;1;CENTRO;12;2;EMBAJADORES;VALENCIA, CALLE, DE;4;077214010 Verde;Línea;2
440575.9900000000;4473228.7800000000;1;CENTRO;12;2;EMBAJADORES;VALENCIA, CALLE, DE;5;077214010 Verde;Línea;3
440551.6000000000;4473265.5500000000;1;CENTRO;12;2;EMBAJADORES;VALENCIA, CALLE, DE;8;077214010 Verde;Línea;3
440590.7900000000;4473194.2100000000;1;CENTRO;12;2;EMBAJADORES;VALENCIA, CALLE, DE;9;077214010 Verde;Línea;2
440605.7100000000;4473038.1200000000;1;CENTRO;12;2;EMBAJADORES;VALENCIA, RONDA, DE;2;077214010 Verde;Línea;1
440576.5200000000;4473027.9400000000;1;CENTRO;12;2;EMBAJADORES;VALENCIA, RONDA, DE;4;077214010 Verde;Línea;3
440565.8200000000;4473023.9600000000;1;CENTRO;12;2;EMBAJADORES;VALENCIA, RONDA, DE;6;077214010 Verde;Línea;1
440555.2000000000;4473020.3100000000;1;CENTRO;12;2;EMBAJADORES;VALENCIA, RONDA, DE;6;077214010 Verde;Línea;2
440544.7000000000;4473016.3300000000;1;CENTRO;12;2;EMBAJADORES;VALENCIA, RONDA, DE;8;077214010 Verde;Línea;1
440709.4900000000;4473489.4000000000;1;CENTRO;12;2;EMBAJADORES;ZURITA, CALLE, DE;17;077214010 Verde;Línea;1
440688.7600000000;4473465.4100000000;1;CENTRO;12;2;EMBAJADORES;ZURITA, CALLE, DE;18;077214010 Verde;Línea;5
440661.8600000000;4473435.2200000000;1;CENTRO;12;2;EMBAJADORES;ZURITA, CALLE, DE;24;077214010 Verde;Línea;9
440633.3100000000;4473402.6800000000;1;CENTRO;12;2;EMBAJADORES;ZURITA, CALLE, DE;34;077214010 Verde;Línea;6
440603.4500000000;4473368.4200000000;1;CENTRO;12;2;EMBAJADORES;ZURITA, CALLE, DE;40;077214010 Verde;Línea;3
440580.9900000000;4473342.9500000000;1;CENTRO;12;2;EMBAJADORES;ZURITA, CALLE, DE;47;077214010 Verde;Línea;6
440743.4900000000;4473527.9700000000;1;CENTRO;12;2;EMBAJADORES;ZURITA, CALLE, DE;8;077214010 Verde;Línea;18
441133.1700000000;4473636.6900000000;1;CENTRO;13;3;CORTES;ALAMEDA, CALLE, DE LA;16;077214010 Verde;Línea;6
441121.9900000000;4473514.1000000000;1;CENTRO;13;3;CORTES;ALAMEDA, CALLE, DE LA;17;077214010 Verde;Línea;6
441132.4700000000;4473613.9200000000;1;CENTRO;13;3;CORTES;ALAMEDA, CALLE, DE LA;20;077214010 Verde;Línea;3
441127.2900000000;4473739.0000000000;1;CENTRO;13;3;CORTES;ALAMEDA, CALLE, DE LA;6;077214010 Verde;Línea;7
441131.9300000000;4473704.6200000000;1;CENTRO;13;3;CORTES;ALAMEDA, CALLE, DE LA;7;077214010 Verde;Línea;2
440998.1700000000;4473633.2900000000;1;CENTRO;13;3;CORTES;ALMADEN, CALLE, DE;3;077214010 Verde;Línea;6
441027.0400000000;4473626.4900000000;1;CENTRO;13;3;CORTES;ALMADEN, CALLE, DE;7;077214010 Verde;Línea;4
440740.6500000000;4473795.2100000000;1;CENTRO;13;3;CORTES;AMOR DE DIOS, CALLE, DEL;10;077214010 Verde;Línea;2
440736.7100000000;4473781.3600000000;1;CENTRO;13;3;CORTES;AMOR DE DIOS, CALLE, DEL;12;077214010 Verde;Línea;1
440733.7100000000;4473770.0500000000;1;CENTRO;13;3;CORTES;AMOR DE DIOS, CALLE, DEL;14;077214010 Verde;Línea;3
440747.3400000000;4473819.4700000000;1;CENTRO;13;3;CORTES;AMOR DE DIOS, CALLE, DEL;7;077214010 Verde;Línea;5
440693.2000000000;4474277.2800000000;1;CENTRO;13;3;CORTES;ARLABAN, CALLE, DE;10;077214010 Verde;Línea;1
440709.3800000000;4474278.0500000000;1;CENTRO;13;3;CORTES;ARLABAN, CALLE, DE;12;077214010 Verde;Línea;1
440733.2000000000;4474283.0200000000;1;CENTRO;13;3;CORTES;ARLABAN, CALLE, DE;16;077214010 Verde;Línea;2
440631.0300000000;4474274.7000000000;1;CENTRO;13;3;CORTES;ARLABAN, CALLE, DE;4;077214010 Verde;Línea;3
440646.2400000000;4474275.2700000000;1;CENTRO;13;3;CORTES;ARLABAN, CALLE, DE;6;077214010 Verde;Línea;2
441000.9600000000;4473559.7800000000;1;CENTRO;13;3;CORTES;ATOCHA, CALLE, DE;107;077214010 Verde;Batería;2
441075.4800000000;4473516.9100000000;1;CENTRO;13;3;CORTES;ATOCHA, CALLE, DE;117;077214010 Verde;Línea;9
441188.7100000000;4473455.4200000000;1;CENTRO;13;3;CORTES;ATOCHA, CALLE, DE;125;077214010 Verde;Línea;3
440758.4500000000;4473716.2700000000;1;CENTRO;13;3;CORTES;ATOCHA, CALLE, DE;77;077214010 Verde;Línea;3
440932.6100000000;4473599.5000000000;1;CENTRO;13;3;CORTES;ATOCHA, CALLE, DE;95;077214010 Verde;Línea;1
440952.9300000000;4473585.8900000000;1;CENTRO;13;3;CORTES;ATOCHA, CALLE, DE;99;077214010 Verde;Línea;2
440941.9300000000;4473593.3000000000;1;CENTRO;13;3;CORTES;ATOCHA, CALLE, DE;99;077214010 Verde;Línea;2
440681.0300000000;4474516.2200000000;1;CENTRO;13;3;CORTES;CABALLERO DE GRACIA, CALLE, DEL;13;077214010 Verde;Línea;2
440740.6600000000;4474498.7800000000;1;CENTRO;13;3;CORTES;CABALLERO DE GRACIA, CALLE, DEL;19;077214010 Verde;Línea;2
440662.7000000000;4474521.7100000000;1;CENTRO;13;3;CORTES;CABALLERO DE GRACIA, CALLE, DEL;26;077214010 Verde;Línea;5
440711.2200000000;4474507.0700000000;1;CENTRO;13;3;CORTES;CABALLERO DE GRACIA, CALLE, DEL;30;077214010 Verde;Línea;2
440765.8400000000;4474493.2400000000;1;CENTRO;13;3;CORTES;CABALLERO DE GRACIA, CALLE, DEL;36;077214010 Verde;Línea;3
441113.8100000000;4474128.1900000000;1;CENTRO;13;3;CORTES;CANOVAS DEL CASTILLO, PLAZA, DE;S/N;077214010 Verde;Batería;9
441114.8600000000;4474031.6200000000;1;CENTRO;13;3;CORTES;CANOVAS DEL CASTILLO, PLAZA, DE;S/N;077214010 Verde;Batería;5
441102.4600000000;4474134.5600000000;1;CENTRO;13;3;CORTES;CANOVAS DEL CASTILLO, PLAZA, DE;S/N;077214010 Verde;Batería;16
440922.4100000000;4473979.3200000000;1;CENTRO;13;3;CORTES;CERVANTES, CALLE, DE;19;077214010 Verde;Línea;15
441013.0000000000;4474009.0700000000;1;CENTRO;13;3;CORTES;CERVANTES, CALLE, DE;25;077214010 Verde;Línea;2
440889.9700000000;4473976.2900000000;1;CENTRO;13;3;CORTES;CERVANTES, CALLE, DE;28;077214010 Verde;Línea;2
440909.3200000000;4473976.3900000000;1;CENTRO;13;3;CORTES;CERVANTES, CALLE, DE;30;077214010 Verde;Línea;1
440931.1600000000;4473976.0200000000;1;CENTRO;13;3;CORTES;CERVANTES, CALLE, DE;34;077214010 Verde;Línea;2
440959.3800000000;4473975.3200000000;1;CENTRO;13;3;CORTES;CERVANTES, CALLE, DE;38;077214010 Verde;Línea;3
441007.6400000000;4474000.5800000000;1;CENTRO;13;3;CORTES;CERVANTES, CALLE, DE;40;077214010 Verde;Línea;4
441040.9600000000;4474030.6900000000;1;CENTRO;13;3;CORTES;CERVANTES, CALLE, DE;46;077214010 Verde;Línea;3
441039.0400000000;4474024.5200000000;1;CENTRO;13;3;CORTES;CERVANTES, CALLE, DE;46;077214010 Verde;Línea;2
440640.5500000000;4474542.6900000000;1;CENTRO;13;3;CORTES;CLAVEL, CALLE, DEL;2;077214010 Verde;Línea;2
440418.2100000000;4474069.2400000000;1;CENTRO;13;3;CORTES;CRUZ, CALLE, DE LA;27;077214010 Verde;Batería;3
440959.9900000000;4474084.2500000000;1;CENTRO;13;3;CORTES;DUQUE DE MEDINACELI, CALLE, DEL;2;077214010 Verde;Línea;4
440966.4700000000;4474032.2800000000;1;CENTRO;13;3;CORTES;DUQUE DE MEDINACELI, CALLE, DEL;8;077214010 Verde;Línea;11
440412.8200000000;4474041.4500000000;1;CENTRO;13;3;CORTES;ESPOZ Y MINA, CALLE, DE;30;077214010 Verde;Línea;3
440412.9500000000;4474022.4500000000;1;CENTRO;13;3;CORTES;ESPOZ Y MINA, CALLE, DE;38;077214010 Verde;Línea;4
440983.1600000000;4473884.5300000000;1;CENTRO;13;3;CORTES;JESUS, CALLE, DE;1;077214010 Verde;Línea;2
440974.2200000000;4473919.3800000000;1;CENTRO;13;3;CORTES;JESUS, PLAZA, DE;4;077214010 Verde;Línea;1
440974.3200000000;4473951.2000000000;1;CENTRO;13;3;CORTES;JESUS, PLAZA, DE;6;077214010 Verde;Línea;2
440974.4100000000;4473936.0800000000;1;CENTRO;13;3;CORTES;JESUS, PLAZA, DE;6;077214010 Verde;Línea;2
440893.0300000000;4474323.0300000000;1;CENTRO;13;3;CORTES;JOVELLANOS, CALLE, DE;2;077214010 Verde;Línea;2
440893.7000000000;4474304.7400000000;1;CENTRO;13;3;CORTES;JOVELLANOS, CALLE, DE;3;077214010 Verde;Línea;2
440893.9100000000;4474294.2800000000;1;CENTRO;13;3;CORTES;JOVELLANOS, CALLE, DE;5;077214010 Verde;Línea;2
440893.1600000000;4474269.6500000000;1;CENTRO;13;3;CORTES;JOVELLANOS, CALLE, DE;7;077214010 Verde;Línea;3
440690.5600000000;4473892.2000000000;1;CENTRO;13;3;CORTES;LEON, CALLE, DEL;21;077214010 Verde;Línea;2
440678.4900000000;4473853.8900000000;1;CENTRO;13;3;CORTES;LEON, CALLE, DEL;26;077214010 Verde;Línea;6
440725.1600000000;4473998.5300000000;1;CENTRO;13;3;CORTES;LEON, CALLE, DEL;4;077214010 Verde;Línea;5
440780.9900000000;4473918.7800000000;1;CENTRO;13;3;CORTES;LOPE DE VEGA, CALLE, DE;13;077214010 Verde;Línea;2
440791.7000000000;4473916.6900000000;1;CENTRO;13;3;CORTES;LOPE DE VEGA, CALLE, DE;15;077214010 Verde;Línea;2
440819.6600000000;4473912.8800000000;1;CENTRO;13;3;CORTES;LOPE DE VEGA, CALLE, DE;19;077214010 Verde;Línea;4
440849.3200000000;4473910.5100000000;1;CENTRO;13;3;CORTES;LOPE DE VEGA, CALLE, DE;23;077214010 Verde;Línea;3
440901.3600000000;4473908.2200000000;1;CENTRO;13;3;CORTES;LOPE DE VEGA, CALLE, DE;31;077214010 Verde;Línea;11
440932.1600000000;4473907.0800000000;1;CENTRO;13;3;CORTES;LOPE DE VEGA, CALLE, DE;35;077214010 Verde;Línea;2
440999.0200000000;4473901.9100000000;1;CENTRO;13;3;CORTES;LOPE DE VEGA, CALLE, DE;36;077214010 Verde;Batería;7
440957.9300000000;4473905.6100000000;1;CENTRO;13;3;CORTES;LOPE DE VEGA, CALLE, DE;39;077214010 Verde;Línea;3
440995.4500000000;4473904.9700000000;1;CENTRO;13;3;CORTES;LOPE DE VEGA, CALLE, DE;43;077214010 Verde;Línea;2
441011.7000000000;4473908.3800000000;1;CENTRO;13;3;CORTES;LOPE DE VEGA, CALLE, DE;45;077214010 Verde;Línea;4
441040.7100000000;4473914.5300000000;1;CENTRO;13;3;CORTES;LOPE DE VEGA, CALLE, DE;47;077214010 Verde;Línea;4
441063.2900000000;4473919.3100000000;1;CENTRO;13;3;CORTES;LOPE DE VEGA, CALLE, DE;47;077214010 Verde;Línea;3
441065.4300000000;4473916.2400000000;1;CENTRO;13;3;CORTES;LOPE DE VEGA, CALLE, DE;47;077214010 Verde;Batería;10
440919.4200000000;4474346.5300000000;1;CENTRO;13;3;CORTES;LOS MADRAZO, CALLE, DE;19;077214010 Verde;Línea;1
440931.2900000000;4474346.8100000000;1;CENTRO;13;3;CORTES;LOS MADRAZO, CALLE, DE;19;077214010 Verde;Línea;3
440758.2800000000;4474329.9800000000;1;CENTRO;13;3;CORTES;LOS MADRAZO, CALLE, DE;2;077214010 Verde;Línea;2
440860.4600000000;4474342.1300000000;1;CENTRO;13;3;CORTES;LOS MADRAZO, CALLE, DE;20;077214010 Verde;Línea;12
440968.1400000000;4474347.7200000000;1;CENTRO;13;3;CORTES;LOS MADRAZO, CALLE, DE;21;077214010 Verde;Línea;5
